BookingStatus,Wno,ClassOfTravel,JourneyDate,Weekdays,Month,Days,Astatus
WL,9,3A,2/12/2016,6,12,2,1
WL,3,3A,1/12/2016,5,12,1,1
WL,1,2A,3/12/2016,7,12,3,0
WL,67,SL,3/12/2016,7,12,3,0
WL,61,SL,3/12/2016,7,12,3,0
WL,94,SL,3/12/2016,7,12,3,0
WL,53,SL,5/12/2016,2,12,5,0
WL,57,SL,5/12/2016,2,12,5,1
WL,56,SL,7/12/2016,4,12,7,0
WL,96,SL,7/12/2016,4,12,7,0
WL,5,SL,12/12/2016,2,12,12,0
WL,64,SL,12/12/2016,2,12,12,0
WL,25,SL,13-12-2016,3,12,13,0
WL,10,SL,7/1/2017,7,1,7,1
WL,32,SL,8/1/2017,1,1,8,0
WL,11,SL,8/1/2017,1,1,8,0
WL,6,SL,9/1/2017,2,1,9,1
WL,5,3A,9/1/2017,2,1,9,1
WL,55,SL,9/1/2017,2,1,9,0
WL,109,SL,9/1/2017,2,1,9,0
WL,36,SL,9/1/2017,2,1,9,0
WL,21,SL,9/1/2017,2,1,9,0
WL,43,SL,9/1/2017,2,1,9,0
WL,100,SL,9/1/2017,2,1,9,0
WL,15,3A,10/1/2017,3,1,10,0
WL,24,SL,10/1/2017,3,1,10,0
WL,25,SL,10/1/2017,3,1,10,0
WL,70,SL,10/1/2017,3,1,10,0
WL,5,SL,11/1/2017,4,1,11,0
WL,98,SL,10/1/2017,3,1,10,0
WL,1,3A,11/1/2017,4,1,11,0
WL,18,SL,10/1/2017,3,1,10,0
WL,2,3A,11/1/2017,4,1,11,0
WL,3,2A,11/1/2017,4,1,11,0
WL,34,SL,11/1/2017,4,1,11,1
WL,123,SL,11/1/2017,4,1,11,0
WL,46,SL,11/1/2017,4,1,11,1
WL,13,SL,10/1/2017,3,1,10,0
WL,79,SL,11/1/2017,4,1,11,0
WL,11,3A,10/1/2017,3,1,10,0
WL,3,2A,10/1/2017,3,1,10,1
WL,93,SL,11/1/2017,4,1,11,0
WL,64,SL,11/1/2017,4,1,11,0
WL,67,SL,11/1/2017,4,1,11,0
WL,5,SL,11/1/2017,4,1,11,1
WL,59,SL,11/1/2017,4,1,11,0
WL,8,3A,11/1/2017,4,1,11,0
WL,5,2A,12/1/2017,5,1,12,0
WL,38,SL,12/1/2017,5,1,12,0
WL,20,SL,11/1/2017,4,1,11,0
WL,16,SL,12/1/2017,5,1,12,0
WL,116,SL,12/1/2017,5,1,12,0
WL,71,SL,12/1/2017,5,1,12,0
WL,24,SL,12/1/2017,5,1,12,0
WL,36,3A,12/1/2017,5,1,12,0
WL,30,SL,12/1/2017,5,1,12,0
WL,21,3A,13-01-2017,6,1,13,0
WL,85,SL,12/1/2017,5,1,12,0
WL,50,3A,12/1/2017,5,1,12,0
WL,26,3A,12/1/2017,5,1,12,0
WL,15,SL,13-01-2017,6,1,13,0
WL,33,SL,12/1/2017,5,1,12,0
WL,83,SL,13-01-2017,6,1,13,0
WL,77,SL,13-01-2017,6,1,13,0
WL,73,SL,13-01-2017,6,1,13,0
WL,110,SL,13-01-2017,6,1,13,0
WL,42,SL,13-01-2017,6,1,13,0
WL,5,2A,13-01-2017,6,1,13,0
WL,109,SL,13-01-2017,6,1,13,0
WL,38,SL,13-01-2017,6,1,13,0
WL,20,SL,13-01-2017,6,1,13,0
WL,67,SL,13-01-2017,6,1,13,0
WL,7,SL,13-01-2017,6,1,13,1
WL,90,SL,13-01-2017,6,1,13,0
WL,7,SL,13-01-2017,6,1,13,0
WL,1,3A,15-01-2017,1,1,15,0
WL,13,3A,14-01-2017,7,1,14,0
WL,5,SL,14-01-2017,7,1,14,1
WL,13,SL,15-01-2017,1,1,15,1
WL,28,SL,13-01-2017,6,1,13,0
WL,34,SL,14-01-2017,7,1,14,0
WL,46,SL,14-01-2017,7,1,14,0
WL,47,SL,14-01-2017,7,1,14,0
WL,3,SL,14-01-2017,7,1,14,0
WL,17,SL,15-01-2017,1,1,15,0
WL,6,SL,16-01-2017,2,1,16,0
WL,30,SL,14-01-2017,7,1,14,0
WL,33,SL,16-01-2017,2,1,16,0
WL,7,SL,16-01-2017,2,1,16,0
WL,14,SL,16-01-2017,2,1,16,0
WL,10,SL,15-01-2017,1,1,15,0
WL,8,SL,16-01-2017,2,1,16,0
WL,7,SL,16-01-2017,2,1,16,0
WL,59,SL,16-01-2017,2,1,16,0
WL,5,3A,16-01-2017,2,1,16,1
WL,10,3A,17-01-2017,3,1,17,1
WL,40,SL,17-01-2017,3,1,17,0
WL,30,SL,18-01-2017,4,1,18,0
WL,5,SL,19-01-2017,5,1,19,0
WL,35,SL,18-01-2017,4,1,18,0
WL,3,3A,19-01-2017,5,1,19,0
WL,2,2A,19-01-2017,5,1,19,1
WL,1,SL,20-01-2017,6,1,20,0
WL,61,SL,19-01-2017,5,1,19,0
WL,15,SL,19-01-2017,5,1,19,0
WL,11,SL,20-01-2017,6,1,20,0
WL,16,SL,20-01-2017,6,1,20,0
WL,7,3A,21-01-2017,7,1,21,0
WL,9,SL,21-01-2017,7,1,21,0
WL,47,SL,20-01-2017,6,1,20,0
WL,13,3A,21-01-2017,7,1,21,1
WL,24,SL,22-01-2017,1,1,22,0
WL,4,SL,22-01-2017,1,1,22,1
WL,8,SL,22-01-2017,1,1,22,1
WL,12,3A,22-01-2017,1,1,22,1
WL,4,3A,22-01-2017,1,1,22,1
WL,1,SL,22-01-2017,1,1,22,1
WL,21,SL,25-01-2017,4,1,25,1
WL,47,SL,25-01-2017,4,1,25,0
WL,25,SL,25-01-2017,4,1,25,0
WL,12,SL,28-01-2017,7,1,28,0
WL,22,SL,28-01-2017,7,1,28,0
WL,69,SL,28-01-2017,7,1,28,0
WL,10,SL,29-01-2017,1,1,29,0
WL,14,3A,29-01-2017,1,1,29,0
WL,1,3A,30-01-2017,2,1,30,0
WL,72,SL,29-01-2017,1,1,29,1
WL,4,SL,30-01-2017,2,1,30,0
WL,28,SL,30-01-2017,2,1,30,0
WL,1,SL,30-01-2017,2,1,30,0
WL,34,SL,30-01-2017,2,1,30,0
WL,13,SL,30-01-2017,2,1,30,0
WL,26,SL,30-01-2017,2,1,30,1
WL,47,SL,30-01-2017,2,1,30,0
WL,25,SL,30-01-2017,2,1,30,0
WL,6,SL,30-01-2017,2,1,30,0
WL,5,SL,3/2/2017,6,2,3,1
WL,2,3A,3/2/2017,6,2,3,1
WL,12,3A,3/2/2017,6,2,3,0
WL,70,SL,3/2/2017,6,2,3,0
WL,7,3A,3/2/2017,6,2,3,1
WL,39,SL,3/2/2017,6,2,3,0
WL,5,2A,3/2/2017,6,2,3,0
WL,69,SL,4/2/2017,7,2,4,0
WL,2,3A,28-03-2017,3,3,28,0
WL,18,3A,28-03-2017,3,3,28,0
WL,26,SL,28-03-2017,3,3,28,0
WL,2,3A,29-03-2017,4,3,29,1
WL,3,3A,28-03-2017,3,3,28,1
WL,10,SL,28-03-2017,3,3,28,0
WL,3,3A,30-03-2017,5,3,30,1
WL,69,SL,29-03-2017,4,3,29,0
WL,48,SL,30-03-2017,5,3,30,0
WL,59,SL,30-03-2017,5,3,30,0
WL,37,SL,29-03-2017,4,3,29,1
WL,12,3A,30-03-2017,5,3,30,0
WL,14,3A,31-03-2017,6,3,31,0
WL,3,2A,31-03-2017,6,3,31,0
WL,123,SL,31-03-2017,6,3,31,0
WL,37,SL,31-03-2017,6,3,31,0
WL,86,SL,31-03-2017,6,3,31,0
WL,40,SL,31-03-2017,6,3,31,0
WL,6,SL,1/4/2017,7,4,1,1
WL,80,SL,31-03-2017,6,3,31,0
WL,81,SL,30-03-2017,5,3,30,0
WL,57,SL,31-03-2017,6,3,31,0
WL,34,SL,31-03-2017,6,3,31,0
WL,22,3A,31-03-2017,6,3,31,0
WL,89,SL,1/4/2017,7,4,1,0
WL,7,SL,31-03-2017,6,3,31,0
WL,13,3A,31-03-2017,6,3,31,0
WL,82,SL,31-03-2017,6,3,31,0
WL,108,SL,1/4/2017,7,4,1,0
WL,35,SL,1/4/2017,7,4,1,0
WL,9,SL,2/4/2017,1,4,2,0
WL,20,SL,1/4/2017,7,4,1,0
WL,21,SL,1/4/2017,7,4,1,0
WL,1,3A,3/4/2017,2,4,3,1
WL,48,SL,1/4/2017,7,4,1,0
WL,42,SL,2/4/2017,1,4,2,0
WL,36,SL,1/4/2017,7,4,1,0
WL,68,SL,2/4/2017,1,4,2,0
WL,107,SL,2/4/2017,1,4,2,0
WL,28,SL,3/4/2017,2,4,3,0
WL,27,SL,3/4/2017,2,4,3,0
WL,4,SL,4/4/2017,3,4,4,0
WL,7,3A,4/4/2017,3,4,4,0
WL,9,SL,4/4/2017,3,4,4,0
WL,11,SL,4/4/2017,3,4,4,0
WL,42,SL,4/4/2017,3,4,4,0
WL,17,3A,4/4/2017,3,4,4,0
WL,3,SL,4/4/2017,3,4,4,1
WL,9,3A,5/4/2017,4,4,5,0
WL,7,SL,5/4/2017,4,4,5,0
WL,2,3A,5/4/2017,4,4,5,0
WL,71,SL,5/4/2017,4,4,5,0
WL,20,SL,6/4/2017,5,4,6,0
WL,50,SL,6/4/2017,5,4,6,0
WL,37,SL,6/4/2017,5,4,6,0
WL,73,SL,6/4/2017,5,4,6,0
WL,9,SL,7/4/2017,6,4,7,0
WL,27,3A,6/4/2017,5,4,6,0
WL,6,3A,7/4/2017,6,4,7,0
WL,14,3A,7/4/2017,6,4,7,0
WL,23,3A,7/4/2017,6,4,7,0
WL,47,SL,7/4/2017,6,4,7,0
WL,2,3A,8/4/2017,7,4,8,0
WL,24,3A,7/4/2017,6,4,7,0
WL,31,SL,7/4/2017,6,4,7,0
WL,73,SL,7/4/2017,6,4,7,0
WL,49,SL,7/4/2017,6,4,7,0
WL,28,3A,8/4/2017,7,4,8,0
WL,2,2A,7/4/2017,6,4,7,0
WL,1,3A,9/4/2017,1,4,9,0
WL,31,3A,8/4/2017,7,4,8,0
WL,90,SL,8/4/2017,7,4,8,0
WL,93,SL,8/4/2017,7,4,8,0
WL,64,SL,7/4/2017,6,4,7,0
WL,118,SL,8/4/2017,7,4,8,0
WL,11,SL,9/4/2017,1,4,9,0
WL,2,SL,8/4/2017,7,4,8,0
WL,29,3A,9/4/2017,1,4,9,0
WL,27,3A,9/4/2017,1,4,9,0
WL,30,3A,9/4/2017,1,4,9,0
WL,6,2A,9/4/2017,1,4,9,0
WL,35,SL,8/4/2017,7,4,8,1
WL,15,SL,9/4/2017,1,4,9,0
WL,2,3A,10/4/2017,2,4,10,0
WL,38,3A,10/4/2017,2,4,10,0
WL,87,SL,9/4/2017,1,4,9,0
WL,2,SL,11/4/2017,3,4,11,0
WL,27,SL,10/4/2017,2,4,10,1
WL,3,SL,11/4/2017,3,4,11,1
WL,32,SL,11/4/2017,3,4,11,0
WL,47,SL,11/4/2017,3,4,11,1
WL,13,SL,10/4/2017,2,4,10,0
WL,119,SL,11/4/2017,3,4,11,0
WL,100,SL,11/4/2017,3,4,11,0
WL,15,3A,12/4/2017,4,4,12,0
WL,41,SL,12/4/2017,4,4,12,0
WL,96,SL,12/4/2017,4,4,12,0
WL,38,3A,15-04-2017,7,4,15,0
WL,121,SL,15-04-2017,7,4,15,0
WL,36,SL,15-04-2017,7,4,15,1
WL,6,SL,15-04-2017,7,4,15,0
WL,18,3A,16-04-2017,1,4,16,0
WL,24,3A,16-04-2017,1,4,16,0
WL,12,3A,17-04-2017,2,4,17,0
WL,22,3A,17-04-2017,2,4,17,0
WL,8,2A,17-04-2017,2,4,17,0
WL,5,SL,4/5/2017,5,5,4,1
WL,11,SL,4/5/2017,5,5,4,0
WL,3,SL,5/5/2017,6,5,5,0
WL,10,SL,5/5/2017,6,5,5,1
WL,16,3A,4/5/2017,5,5,4,0
WL,17,SL,5/5/2017,6,5,5,1
WL,22,SL,5/5/2017,6,5,5,0
WL,110,SL,5/5/2017,6,5,5,0
WL,2,3A,6/5/2017,7,5,6,0
WL,3,SL,6/5/2017,7,5,6,1
WL,100,SL,5/5/2017,6,5,5,0
WL,14,SL,6/5/2017,7,5,6,1
WL,3,3A,5/5/2017,6,5,5,0
WL,13,SL,6/5/2017,7,5,6,0
WL,21,SL,8/5/2017,2,5,8,0
WL,59,SL,8/5/2017,2,5,8,0
WL,43,SL,8/5/2017,2,5,8,0
WL,58,SL,7/5/2017,1,5,7,0
WL,3,SL,10/5/2017,4,5,10,1
WL,24,3A,10/5/2017,4,5,10,0
WL,14,SL,11/5/2017,5,5,11,1
WL,11,SL,11/5/2017,5,5,11,0
WL,1,2A,11/5/2017,5,5,11,0
WL,15,3A,11/5/2017,5,5,11,0
WL,11,SL,13-05-2017,7,5,13,0
WL,11,SL,13-05-2017,7,5,13,0
WL,2,3A,13-05-2017,7,5,13,1
TQWL,115,SL,27-08-2017,1,8,27,0
TQWL,7,3A,27-08-2017,1,8,27,1
TQWL,4,SL,28-08-2017,2,8,28,0
TQWL,4,3A,27-08-2017,1,8,27,1
TQWL,27,SL,27-08-2017,1,8,27,0
TQWL,80,SL,27-08-2017,1,8,27,0
TQWL,58,SL,27-08-2017,1,8,27,0
TQWL,13,3A,28-08-2017,2,8,28,0
TQWL,10,SL,28-08-2017,2,8,28,1
TQWL,14,SL,28-08-2017,2,8,28,0
TQWL,42,SL,28-08-2017,2,8,28,0
TQWL,5,SL,29-08-2017,3,8,29,0
TQWL,75,SL,28-08-2017,2,8,28,0
TQWL,3,SL,29-08-2017,3,8,29,0
TQWL,1,SL,28-08-2017,2,8,28,1
TQWL,5,SL,28-08-2017,2,8,28,1
TQWL,118,SL,28-08-2017,2,8,28,0
TQWL,1,SL,29-08-2017,3,8,29,0
TQWL,49,SL,28-08-2017,2,8,28,0
TQWL,62,SL,29-08-2017,3,8,29,0
TQWL,60,SL,29-08-2017,3,8,29,0
TQWL,8,SL,29-08-2017,3,8,29,0
TQWL,1,2A,28-08-2017,2,8,28,0
TQWL,17,3A,29-08-2017,3,8,29,0
TQWL,112,SL,28-08-2017,2,8,28,1
TQWL,14,SL,29-08-2017,3,8,29,0
TQWL,86,SL,29-08-2017,3,8,29,0
TQWL,33,SL,29-08-2017,3,8,29,0
TQWL,2,3A,29-08-2017,3,8,29,0
TQWL,106,SL,29-08-2017,3,8,29,0
TQWL,87,SL,29-08-2017,3,8,29,1
TQWL,49,SL,31-08-2017,5,8,31,0
TQWL,95,SL,31-08-2017,5,8,31,0
TQWL,86,SL,31-08-2017,5,8,31,0
TQWL,48,SL,31-08-2017,5,8,31,0
TQWL,46,SL,31-08-2017,5,8,31,0
TQWL,43,SL,31-08-2017,5,8,31,0
TQWL,11,SL,1/9/2017,6,9,1,0
TQWL,61,SL,31-08-2017,5,8,31,0
TQWL,107,SL,1/9/2017,6,9,1,0
TQWL,58,SL,31-08-2017,5,8,31,0
TQWL,55,SL,1/9/2017,6,9,1,0
TQWL,66,SL,1/9/2017,6,9,1,0
TQWL,1,3A,1/9/2017,6,9,1,1
TQWL,3,SL,3/9/2017,1,9,3,1
TQWL,32,SL,1/9/2017,6,9,1,0
TQWL,98,SL,1/9/2017,6,9,1,0
TQWL,20,SL,2/9/2017,7,9,2,0
TQWL,1,SL,2/9/2017,7,9,2,1
TQWL,3,SL,4/9/2017,2,9,4,1
TQWL,1,SL,4/9/2017,2,9,4,1
TQWL,9,3A,4/9/2017,2,9,4,0
TQWL,16,3A,4/9/2017,2,9,4,1
TQWL,45,SL,5/9/2017,3,9,5,0
TQWL,55,SL,4/9/2017,2,9,4,0
TQWL,24,SL,4/9/2017,2,9,4,0
TQWL,8,3A,5/9/2017,3,9,5,1
TQWL,37,SL,5/9/2017,3,9,5,0
TQWL,1,SL,5/9/2017,3,9,5,1
TQWL,42,SL,5/9/2017,3,9,5,0
TQWL,27,3A,6/9/2017,4,9,6,1
TQWL,16,3A,6/9/2017,4,9,6,1
TQWL,61,SL,6/9/2017,4,9,6,0
TQWL,78,SL,6/9/2017,4,9,6,0
TQWL,18,3A,6/9/2017,4,9,6,0
TQWL,3,SL,8/9/2017,6,9,8,1
TQWL,75,SL,7/9/2017,5,9,7,0
TQWL,83,SL,7/9/2017,5,9,7,0
TQWL,12,3A,8/9/2017,6,9,8,0
TQWL,104,SL,8/9/2017,6,9,8,0
TQWL,98,SL,8/9/2017,6,9,8,0
TQWL,66,SL,8/9/2017,6,9,8,0
TQWL,2,2A,8/9/2017,6,9,8,0
TQWL,7,3A,7/9/2017,5,9,7,1
TQWL,54,SL,7/9/2017,5,9,7,0
TQWL,6,SL,8/9/2017,6,9,8,0
TQWL,24,SL,7/9/2017,5,9,7,0
TQWL,30,3A,8/9/2017,6,9,8,0
TQWL,2,SL,9/9/2017,7,9,9,1
TQWL,55,SL,8/9/2017,6,9,8,0
TQWL,44,SL,9/9/2017,7,9,9,0
TQWL,102,SL,9/9/2017,7,9,9,0
TQWL,68,SL,9/9/2017,7,9,9,0
TQWL,60,SL,9/9/2017,7,9,9,0
TQWL,79,SL,8/9/2017,6,9,8,0
TQWL,65,SL,9/9/2017,7,9,9,0
TQWL,39,SL,9/9/2017,7,9,9,0
TQWL,1,3A,9/9/2017,7,9,9,0
TQWL,2,3A,9/9/2017,7,9,9,0
TQWL,1,3A,11/9/2017,2,9,11,0
TQWL,1,3A,10/9/2017,1,9,10,1
TQWL,80,SL,10/9/2017,1,9,10,0
TQWL,5,2A,9/9/2017,7,9,9,0
TQWL,33,SL,9/9/2017,7,9,9,0
TQWL,5,SL,10/9/2017,1,9,10,0
TQWL,19,3A,11/9/2017,2,9,11,0
TQWL,21,SL,11/9/2017,2,9,11,0
TQWL,29,SL,11/9/2017,2,9,11,1
TQWL,20,SL,11/9/2017,2,9,11,0
TQWL,3,SL,11/9/2017,2,9,11,0
TQWL,28,SL,11/9/2017,2,9,11,0
TQWL,16,3A,11/9/2017,2,9,11,1
TQWL,13,SL,13-09-2017,4,9,13,0
TQWL,41,SL,13-09-2017,4,9,13,0
TQWL,70,SL,13-09-2017,4,9,13,0
TQWL,8,SL,13-09-2017,4,9,13,0
TQWL,4,SL,12/9/2017,3,9,12,0
TQWL,34,SL,12/9/2017,3,9,12,0
TQWL,9,3A,12/9/2017,3,9,12,1
TQWL,81,SL,13-09-2017,4,9,13,0
TQWL,38,SL,12/9/2017,3,9,12,0
TQWL,116,SL,13-09-2017,4,9,13,0
TQWL,100,SL,13-09-2017,4,9,13,0
TQWL,101,SL,14-09-2017,5,9,14,0
TQWL,3,SL,15-09-2017,6,9,15,0
TQWL,100,SL,14-09-2017,5,9,14,0
TQWL,81,SL,14-09-2017,5,9,14,0
TQWL,3,SL,15-09-2017,6,9,15,0
TQWL,5,SL,15-09-2017,6,9,15,1
TQWL,90,SL,14-09-2017,5,9,14,0
TQWL,96,SL,14-09-2017,5,9,14,0
TQWL,56,3A,15-09-2017,6,9,15,0
TQWL,52,3A,15-09-2017,6,9,15,0
TQWL,63,SL,15-09-2017,6,9,15,0
TQWL,7,SL,16-09-2017,7,9,16,0
TQWL,41,3A,16-09-2017,7,9,16,0
TQWL,4,2A,16-09-2017,7,9,16,0
TQWL,59,3A,16-09-2017,7,9,16,0
TQWL,54,SL,16-09-2017,7,9,16,0
TQWL,110,SL,16-09-2017,7,9,16,1
TQWL,10,SL,17-09-2017,1,9,17,1
TQWL,24,SL,16-09-2017,7,9,16,0
TQWL,125,SL,16-09-2017,7,9,16,0
TQWL,15,SL,16-09-2017,7,9,16,1
TQWL,122,SL,16-09-2017,7,9,16,0
TQWL,20,SL,16-09-2017,7,9,16,1
TQWL,37,SL,16-09-2017,7,9,16,0
TQWL,44,3A,17-09-2017,1,9,17,0
TQWL,62,SL,17-09-2017,1,9,17,0
TQWL,59,3A,17-09-2017,1,9,17,0
TQWL,91,SL,17-09-2017,1,9,17,0
TQWL,73,SL,17-09-2017,1,9,17,0
TQWL,4,SL,17-09-2017,1,9,17,0
TQWL,56,3A,16-09-2017,7,9,16,0
TQWL,68,3A,17-09-2017,1,9,17,0
TQWL,122,SL,17-09-2017,1,9,17,0
TQWL,48,3A,17-09-2017,1,9,17,0
TQWL,2,3A,17-09-2017,1,9,17,1
TQWL,52,3A,17-09-2017,1,9,17,0
TQWL,37,SL,17-09-2017,1,9,17,0
TQWL,3,SL,18-09-2017,2,9,18,1
TQWL,38,SL,17-09-2017,1,9,17,0
TQWL,16,3A,18-09-2017,2,9,18,0
TQWL,30,3A,18-09-2017,2,9,18,0
TQWL,14,3A,18-09-2017,2,9,18,0
TQWL,93,SL,18-09-2017,2,9,18,0
TQWL,97,SL,18-09-2017,2,9,18,0
TQWL,20,3A,18-09-2017,2,9,18,1
TQWL,19,SL,18-09-2017,2,9,18,0
TQWL,29,3A,18-09-2017,2,9,18,0
TQWL,23,SL,18-09-2017,2,9,18,0
TQWL,82,SL,18-09-2017,2,9,18,0
TQWL,83,SL,18-09-2017,2,9,18,0
TQWL,42,SL,17-09-2017,1,9,17,0
TQWL,94,SL,18-09-2017,2,9,18,0
TQWL,110,SL,17-09-2017,1,9,17,1
TQWL,9,SL,19-09-2017,3,9,19,1
TQWL,6,2A,18-09-2017,2,9,18,0
TQWL,8,3A,19-09-2017,3,9,19,0
TQWL,3,SL,20-09-2017,4,9,20,0
TQWL,53,SL,19-09-2017,3,9,19,0
TQWL,5,2A,19-09-2017,3,9,19,0
TQWL,40,SL,19-09-2017,3,9,19,0
TQWL,10,SL,20-09-2017,4,9,20,1
TQWL,61,SL,20-09-2017,4,9,20,0
TQWL,4,SL,21-09-2017,5,9,21,1
TQWL,71,SL,20-09-2017,4,9,20,0
TQWL,38,SL,20-09-2017,4,9,20,0
TQWL,105,SL,19-09-2017,3,9,19,0
TQWL,45,3A,20-09-2017,4,9,20,0
TQWL,88,SL,20-09-2017,4,9,20,0
TQWL,41,3A,21-09-2017,5,9,21,0
TQWL,47,SL,21-09-2017,5,9,21,0
TQWL,123,SL,21-09-2017,5,9,21,0
TQWL,1,SL,22-09-2017,6,9,22,0
TQWL,87,SL,21-09-2017,5,9,21,0
TQWL,119,SL,21-09-2017,5,9,21,1
TQWL,10,SL,22-09-2017,6,9,22,0
TQWL,91,SL,21-09-2017,5,9,21,0
TQWL,27,SL,21-09-2017,5,9,21,0
TQWL,50,SL,21-09-2017,5,9,21,0
TQWL,38,3A,21-09-2017,5,9,21,0
TQWL,29,SL,21-09-2017,5,9,21,0
TQWL,54,3A,21-09-2017,5,9,21,0
TQWL,117,SL,21-09-2017,5,9,21,0
TQWL,47,3A,21-09-2017,5,9,21,0
TQWL,18,SL,22-09-2017,6,9,22,0
TQWL,51,SL,21-09-2017,5,9,21,0
TQWL,59,3A,22-09-2017,6,9,22,0
TQWL,80,3A,22-09-2017,6,9,22,0
TQWL,64,3A,22-09-2017,6,9,22,0
TQWL,50,3A,21-09-2017,5,9,21,0
TQWL,6,SL,22-09-2017,6,9,22,0
TQWL,42,SL,22-09-2017,6,9,22,0
TQWL,94,SL,22-09-2017,6,9,22,0
TQWL,83,3A,22-09-2017,6,9,22,0
TQWL,63,SL,22-09-2017,6,9,22,1
TQWL,77,3A,22-09-2017,6,9,22,0
TQWL,3,3A,23-09-2017,7,9,23,1
TQWL,111,SL,21-09-2017,5,9,21,0
TQWL,72,SL,21-09-2017,5,9,21,0
TQWL,9,SL,23-09-2017,7,9,23,0
TQWL,2,3A,22-09-2017,6,9,22,1
TQWL,2,3A,23-09-2017,7,9,23,0
TQWL,71,SL,22-09-2017,6,9,22,0
TQWL,35,SL,22-09-2017,6,9,22,0
TQWL,71,3A,22-09-2017,6,9,22,0
TQWL,7,3A,23-09-2017,7,9,23,0
TQWL,7,2A,23-09-2017,7,9,23,0
TQWL,46,SL,23-09-2017,7,9,23,0
TQWL,111,SL,23-09-2017,7,9,23,0
TQWL,118,SL,23-09-2017,7,9,23,0
TQWL,63,3A,24-09-2017,1,9,24,0
TQWL,48,SL,23-09-2017,7,9,23,0
TQWL,86,SL,23-09-2017,7,9,23,0
TQWL,22,SL,23-09-2017,7,9,23,0
TQWL,6,3A,23-09-2017,7,9,23,0
TQWL,8,SL,23-09-2017,7,9,23,0
TQWL,10,SL,23-09-2017,7,9,23,0
TQWL,112,SL,23-09-2017,7,9,23,1
TQWL,5,SL,24-09-2017,1,9,24,0
TQWL,74,3A,24-09-2017,1,9,24,0
TQWL,119,SL,24-09-2017,1,9,24,0
TQWL,118,SL,24-09-2017,1,9,24,0
TQWL,12,SL,25-09-2017,2,9,25,0
TQWL,5,SL,25-09-2017,2,9,25,0
TQWL,7,2A,24-09-2017,1,9,24,0
TQWL,37,SL,24-09-2017,1,9,24,0
TQWL,2,SL,24-09-2017,1,9,24,0
TQWL,21,SL,24-09-2017,1,9,24,0
TQWL,17,3A,25-09-2017,2,9,25,0
TQWL,2,2A,25-09-2017,2,9,25,1
TQWL,3,2A,25-09-2017,2,9,25,0
TQWL,1,SL,26-09-2017,3,9,26,0
TQWL,109,SL,25-09-2017,2,9,25,0
TQWL,102,SL,25-09-2017,2,9,25,0
TQWL,84,SL,25-09-2017,2,9,25,0
TQWL,35,3A,25-09-2017,2,9,25,0
TQWL,57,SL,25-09-2017,2,9,25,0
TQWL,41,SL,25-09-2017,2,9,25,0
TQWL,30,SL,25-09-2017,2,9,25,0
TQWL,11,SL,25-09-2017,2,9,25,0
TQWL,16,SL,25-09-2017,2,9,25,0
TQWL,65,SL,25-09-2017,2,9,25,0
TQWL,14,SL,26-09-2017,3,9,26,0
TQWL,17,SL,26-09-2017,3,9,26,0
TQWL,12,SL,26-09-2017,3,9,26,1
TQWL,73,SL,25-09-2017,2,9,25,0
TQWL,55,SL,25-09-2017,2,9,25,0
TQWL,25,SL,25-09-2017,2,9,25,0
TQWL,22,3A,26-09-2017,3,9,26,0
TQWL,28,3A,26-09-2017,3,9,26,0
TQWL,2,2A,26-09-2017,3,9,26,0
TQWL,6,SL,27-09-2017,4,9,27,0
TQWL,16,SL,26-09-2017,3,9,26,0
TQWL,64,SL,26-09-2017,3,9,26,0
TQWL,69,SL,26-09-2017,3,9,26,0
TQWL,3,3A,26-09-2017,3,9,26,1
TQWL,39,SL,26-09-2017,3,9,26,0
TQWL,15,2A,26-09-2017,3,9,26,0
