BookingStatus,Wno,ClassOfTravel,JourneyDate,Weekdays,Month,Days,Astatus
TQWL,6,SL,5/7/2017,4,7,5,1
TQWL,7,3A,6/7/2017,5,7,6,1
TQWL,4,SL,23-10-2017,2,10,23,0
TQWL,8,SL,23-10-2017,2,10,23,1
TQWL,9,SL,24-10-2017,3,10,24,0
TQWL,2,SL,25-10-2017,4,10,25,0
TQWL,32,SL,24-10-2017,3,10,24,0
TQWL,18,SL,24-10-2017,3,10,24,0
TQWL,36,SL,24-10-2017,3,10,24,0
TQWL,12,SL,24-10-2017,3,10,24,1
TQWL,19,SL,25-10-2017,4,10,25,0
TQWL,50,SL,25-10-2017,4,10,25,0
TQWL,13,3A,26-10-2017,5,10,26,1
TQWL,10,SL,26-10-2017,5,10,26,0
TQWL,10,SL,25-10-2017,4,10,25,1
TQWL,1,3A,26-10-2017,5,10,26,1
TQWL,47,SL,26-10-2017,5,10,26,0
TQWL,13,3A,27-10-2017,6,10,27,0
TQWL,50,SL,27-10-2017,6,10,27,0
TQWL,41,SL,27-10-2017,6,10,27,0
TQWL,1,SL,28-10-2017,7,10,28,1
TQWL,6,SL,27-10-2017,6,10,27,0
TQWL,19,3A,27-10-2017,6,10,27,0
TQWL,64,SL,27-10-2017,6,10,27,0
TQWL,3,3A,28-10-2017,7,10,28,0
TQWL,38,SL,28-10-2017,7,10,28,0
TQWL,1,SL,29-10-2017,1,10,29,0
TQWL,33,SL,27-10-2017,6,10,27,0
TQWL,33,SL,28-10-2017,7,10,28,0
TQWL,9,3A,28-10-2017,7,10,28,0
TQWL,2,2A,28-10-2017,7,10,28,0
TQWL,3,SL,29-10-2017,1,10,29,1
TQWL,15,SL,29-10-2017,1,10,29,0
TQWL,38,SL,29-10-2017,1,10,29,0
TQWL,9,SL,29-10-2017,1,10,29,0
TQWL,5,3A,28-10-2017,7,10,28,1
TQWL,2,SL,30-10-2017,2,10,30,1
TQWL,15,SL,30-10-2017,2,10,30,0
TQWL,9,SL,29-10-2017,1,10,29,0
TQWL,31,SL,31-10-2017,3,10,31,0
TQWL,23,SL,31-10-2017,3,10,31,0
TQWL,53,SL,31-10-2017,3,10,31,0
TQWL,6,SL,31-10-2017,3,10,31,0
TQWL,3,3A,31-10-2017,3,10,31,1
TQWL,10,SL,1/11/2017,4,11,1,1
TQWL,5,SL,1/11/2017,4,11,1,1
TQWL,49,SL,31-10-2017,3,10,31,0
TQWL,7,SL,1/11/2017,4,11,1,1
TQWL,34,SL,1/11/2017,4,11,1,0
TQWL,21,SL,2/11/2017,5,11,2,0
TQWL,38,SL,1/11/2017,4,11,1,1
TQWL,44,SL,2/11/2017,5,11,2,0
TQWL,32,SL,2/11/2017,5,11,2,0
TQWL,13,3A,3/11/2017,6,11,3,1
TQWL,21,SL,3/11/2017,6,11,3,0
TQWL,15,SL,3/11/2017,6,11,3,0
TQWL,19,SL,3/11/2017,6,11,3,0
TQWL,43,SL,4/11/2017,7,11,4,0
TQWL,7,SL,19-11-2017,1,11,19,0
TQWL,3,3A,18-11-2017,7,11,18,0
TQWL,9,3A,20-11-2017,2,11,20,0
TQWL,8,SL,20-11-2017,2,11,20,1
TQWL,45,SL,19-11-2017,1,11,19,0
TQWL,2,3A,19-11-2017,1,11,19,1
TQWL,16,3A,19-11-2017,1,11,19,0
TQWL,31,SL,19-11-2017,1,11,19,0
TQWL,1,2A,19-11-2017,1,11,19,1
TQWL,3,3A,21-11-2017,3,11,21,0
TQWL,18,SL,21-11-2017,3,11,21,0
TQWL,4,SL,21-11-2017,3,11,21,1
TQWL,8,3A,21-11-2017,3,11,21,0
TQWL,6,SL,21-11-2017,3,11,21,0
TQWL,23,3A,22-11-2017,4,11,22,0
TQWL,3,3A,22-11-2017,4,11,22,0
TQWL,4,3A,22-11-2017,4,11,22,1
TQWL,58,SL,22-11-2017,4,11,22,0
TQWL,49,SL,22-11-2017,4,11,22,0
TQWL,92,SL,22-11-2017,4,11,22,0
TQWL,68,SL,22-11-2017,4,11,22,0
TQWL,66,SL,22-11-2017,4,11,22,0
TQWL,100,SL,22-11-2017,4,11,22,0
TQWL,111,SL,22-11-2017,4,11,22,0
TQWL,110,SL,22-11-2017,4,11,22,0
TQWL,8,SL,22-11-2017,4,11,22,1
TQWL,53,SL,22-11-2017,4,11,22,1
TQWL,44,SL,22-11-2017,4,11,22,0
TQWL,9,3A,22-11-2017,4,11,22,0
TQWL,52,SL,24-11-2017,6,11,24,0
TQWL,4,SL,3/12/2017,1,12,3,0
TQWL,7,SL,3/12/2017,1,12,3,0
TQWL,5,3A,3/12/2017,1,12,3,0
TQWL,51,SL,4/12/2017,2,12,4,0
TQWL,69,SL,3/12/2017,1,12,3,0
TQWL,74,SL,3/12/2017,1,12,3,0
TQWL,11,SL,3/12/2017,1,12,3,0
TQWL,16,SL,4/12/2017,2,12,4,0
TQWL,43,SL,3/12/2017,1,12,3,0
TQWL,29,SL,4/12/2017,2,12,4,1
TQWL,26,SL,4/12/2017,2,12,4,0
TQWL,44,SL,4/12/2017,2,12,4,0
TQWL,1,3A,5/12/2017,3,12,5,0
TQWL,25,SL,5/12/2017,3,12,5,1
TQWL,1,SL,6/12/2017,4,12,6,0
TQWL,2,SL,7/12/2017,5,12,7,1
TQWL,1,SL,6/12/2017,4,12,6,1
TQWL,34,SL,6/12/2017,4,12,6,0
TQWL,7,3A,6/12/2017,4,12,6,0
TQWL,60,SL,6/12/2017,4,12,6,0
TQWL,42,SL,6/12/2017,4,12,6,0
TQWL,48,SL,6/12/2017,4,12,6,0
TQWL,3,3A,8/12/2017,6,12,8,1
TQWL,36,SL,7/12/2017,5,12,7,0
TQWL,63,SL,7/12/2017,5,12,7,0
TQWL,16,SL,7/12/2017,5,12,7,1
TQWL,18,SL,7/12/2017,5,12,7,1
TQWL,37,SL,7/12/2017,5,12,7,0
TQWL,1,SL,8/12/2017,6,12,8,1
TQWL,15,SL,9/12/2017,7,12,9,1
TQWL,46,SL,9/12/2017,7,12,9,0
TQWL,48,SL,8/12/2017,6,12,8,0
TQWL,5,SL,9/12/2017,7,12,9,1
TQWL,73,SL,9/12/2017,7,12,9,0
TQWL,21,SL,9/12/2017,7,12,9,0
TQWL,5,SL,25-01-2018,5,1,25,1
TQWL,25,SL,25-01-2018,5,1,25,0
TQWL,50,SL,25-01-2018,5,1,25,0
TQWL,9,SL,26-01-2018,6,1,26,1
TQWL,34,SL,25-01-2018,5,1,25,0
TQWL,4,SL,26-01-2018,6,1,26,1
TQWL,43,SL,26-01-2018,6,1,26,0
TQWL,7,SL,26-01-2018,6,1,26,1
TQWL,5,SL,27-01-2018,7,1,27,0
TQWL,7,SL,26-01-2018,6,1,26,0
TQWL,4,SL,27-01-2018,7,1,27,0
TQWL,6,SL,27-01-2018,7,1,27,1
TQWL,20,SL,28-01-2018,1,1,28,0
TQWL,1,SL,29-01-2018,2,1,29,0
TQWL,1,3A,28-01-2018,1,1,28,1
TQWL,23,SL,28-01-2018,1,1,28,0
TQWL,6,3A,28-01-2018,1,1,28,1
TQWL,5,3A,28-01-2018,1,1,28,1
TQWL,41,SL,29-01-2018,2,1,29,0
TQWL,11,SL,30-01-2018,3,1,30,0
TQWL,35,SL,30-01-2018,3,1,30,0
TQWL,26,SL,30-01-2018,3,1,30,0
TQWL,18,SL,30-01-2018,3,1,30,0
TQWL,45,SL,31-01-2018,4,1,31,1
TQWL,39,SL,31-01-2018,4,1,31,0
TQWL,56,SL,1/2/2018,5,2,1,0
TQWL,21,SL,1/2/2018,5,2,1,0
TQWL,21,SL,2/2/2018,6,2,2,0
TQWL,58,SL,3/2/2018,7,2,3,0
TQWL,1,SL,3/2/2018,7,2,3,1
TQWL,61,SL,2/2/2018,6,2,2,0
TQWL,66,SL,2/2/2018,6,2,2,0
TQWL,77,SL,2/2/2018,6,2,2,0
TQWL,6,SL,4/2/2018,1,2,4,0
TQWL,1,3A,4/2/2018,1,2,4,0
TQWL,1,3A,5/2/2018,2,2,5,1
TQWL,1,3A,5/2/2018,2,2,5,1
TQWL,35,SL,5/2/2018,2,2,5,0
TQWL,2,3A,5/2/2018,2,2,5,1
TQWL,51,SL,5/2/2018,2,2,5,0
TQWL,7,SL,5/2/2018,2,2,5,0
TQWL,1,SL,6/2/2018,3,2,6,1
TQWL,2,SL,5/2/2018,2,2,5,1
TQWL,10,3A,7/2/2018,4,2,7,1
TQWL,5,3A,9/2/2018,6,2,9,1
TQWL,1,2A,8/2/2018,5,2,8,1
TQWL,13,3A,9/2/2018,6,2,9,0
TQWL,41,SL,9/2/2018,6,2,9,0
TQWL,38,SL,9/2/2018,6,2,9,0
TQWL,69,SL,9/2/2018,6,2,9,0
TQWL,30,SL,9/2/2018,6,2,9,0
TQWL,39,SL,9/2/2018,6,2,9,0
TQWL,70,SL,9/2/2018,6,2,9,0
TQWL,5,3A,9/2/2018,6,2,9,0
TQWL,6,SL,9/2/2018,6,2,9,1
TQWL,9,SL,9/2/2018,6,2,9,1
TQWL,1,3A,9/2/2018,6,2,9,1
TQWL,48,SL,9/2/2018,6,2,9,0
TQWL,21,3A,9/2/2018,6,2,9,0
TQWL,4,SL,10/2/2018,7,2,10,1
TQWL,16,SL,10/2/2018,7,2,10,0
TQWL,44,SL,10/2/2018,7,2,10,0
TQWL,17,SL,10/2/2018,7,2,10,0
TQWL,24,3A,11/2/2018,1,2,11,0
TQWL,54,SL,10/2/2018,7,2,10,0
TQWL,46,SL,10/2/2018,7,2,10,1
TQWL,7,SL,11/2/2018,1,2,11,1
TQWL,90,SL,11/2/2018,1,2,11,0
TQWL,15,SL,11/2/2018,1,2,11,1
TQWL,101,SL,10/2/2018,7,2,10,0
TQWL,106,SL,11/2/2018,1,2,11,0
TQWL,8,3A,11/2/2018,1,2,11,0
TQWL,65,SL,11/2/2018,1,2,11,0
TQWL,104,SL,12/2/2018,2,2,12,1
TQWL,70,SL,12/2/2018,2,2,12,0
TQWL,2,3A,12/2/2018,2,2,12,1
TQWL,13,3A,11/2/2018,1,2,11,0
TQWL,9,3A,12/2/2018,2,2,12,1
TQWL,87,SL,12/2/2018,2,2,12,0
TQWL,5,SL,1/3/2018,5,3,1,1
TQWL,1,3A,1/3/2018,5,3,1,0
TQWL,23,3A,1/3/2018,5,3,1,1
TQWL,21,SL,1/3/2018,5,3,1,0
TQWL,90,SL,1/3/2018,5,3,1,1
TQWL,4,3A,1/3/2018,5,3,1,0
TQWL,98,SL,28-02-2018,4,2,28,0
TQWL,1,3A,2/3/2018,6,3,2,0
TQWL,48,SL,1/3/2018,5,3,1,0
TQWL,5,3A,2/3/2018,6,3,2,0
TQWL,80,SL,2/3/2018,6,3,2,0
TQWL,101,SL,2/3/2018,6,3,2,0
TQWL,6,SL,3/3/2018,7,3,3,0
TQWL,81,SL,2/3/2018,6,3,2,0
TQWL,38,SL,2/3/2018,6,3,2,0
TQWL,34,SL,3/3/2018,7,3,3,0
TQWL,107,SL,2/3/2018,6,3,2,0
TQWL,60,SL,2/3/2018,6,3,2,0
TQWL,6,SL,2/3/2018,6,3,2,1
TQWL,19,3A,2/3/2018,6,3,2,0
TQWL,10,3A,3/3/2018,7,3,3,0
TQWL,12,3A,3/3/2018,7,3,3,0
TQWL,91,SL,3/3/2018,7,3,3,0
TQWL,25,SL,3/3/2018,7,3,3,1
TQWL,45,SL,4/3/2018,1,3,4,0
TQWL,66,SL,4/3/2018,1,3,4,0
TQWL,18,SL,4/3/2018,1,3,4,0
TQWL,8,SL,6/3/2018,3,3,6,1
TQWL,1,3A,6/3/2018,3,3,6,0
TQWL,12,3A,7/3/2018,4,3,7,0
TQWL,19,SL,7/3/2018,4,3,7,0
TQWL,2,2A,7/3/2018,4,3,7,0
TQWL,12,3A,8/3/2018,5,3,8,0
TQWL,7,3A,8/3/2018,5,3,8,1
TQWL,54,SL,8/3/2018,5,3,8,0
TQWL,1,SL,8/3/2018,5,3,8,1
TQWL,25,SL,8/3/2018,5,3,8,0
TQWL,1,SL,8/3/2018,5,3,8,1
TQWL,12,3A,9/3/2018,6,3,9,1
TQWL,78,SL,8/3/2018,5,3,8,0
TQWL,51,SL,9/3/2018,6,3,9,0
TQWL,68,SL,9/3/2018,6,3,9,0
TQWL,97,SL,9/3/2018,6,3,9,0
TQWL,76,SL,9/3/2018,6,3,9,0
TQWL,30,SL,9/3/2018,6,3,9,0
TQWL,112,SL,9/3/2018,6,3,9,0
TQWL,11,SL,10/3/2018,7,3,10,1
TQWL,3,3A,10/3/2018,7,3,10,0
TQWL,22,SL,9/3/2018,6,3,9,0
TQWL,13,3A,8/3/2018,5,3,8,1
TQWL,33,SL,9/3/2018,6,3,9,0
TQWL,28,SL,9/3/2018,6,3,9,0
TQWL,37,SL,9/3/2018,6,3,9,0
TQWL,6,3A,11/3/2018,1,3,11,0
TQWL,7,SL,12/3/2018,2,3,12,0
TQWL,18,SL,11/3/2018,1,3,11,1
TQWL,3,3A,11/3/2018,1,3,11,1
TQWL,11,3A,12/3/2018,2,3,12,0
TQWL,25,SL,12/3/2018,2,3,12,0
TQWL,4,SL,13-03-2018,3,3,13,1
TQWL,1,3A,14-03-2018,4,3,14,1
TQWL,17,SL,14-03-2018,4,3,14,0
TQWL,11,SL,15-03-2018,5,3,15,0
TQWL,46,SL,14-03-2018,4,3,14,0
TQWL,29,SL,14-03-2018,4,3,14,0
TQWL,34,SL,15-03-2018,5,3,15,0
TQWL,10,SL,15-03-2018,5,3,15,0
TQWL,23,SL,14-03-2018,4,3,14,0
TQWL,2,2A,15-03-2018,5,3,15,1
TQWL,1,2A,15-03-2018,5,3,15,0
TQWL,12,3A,16-03-2018,6,3,16,0
TQWL,1,3A,17-03-2018,7,3,17,1
TQWL,1,2A,16-03-2018,6,3,16,1
TQWL,4,SL,16-03-2018,6,3,16,1
TQWL,17,SL,15-03-2018,5,3,15,1
TQWL,13,3A,16-03-2018,6,3,16,0
TQWL,8,SL,16-03-2018,6,3,16,0
TQWL,86,SL,16-03-2018,6,3,16,0
TQWL,50,SL,17-03-2018,7,3,17,0
TQWL,52,SL,17-03-2018,7,3,17,0
TQWL,1,SL,17-03-2018,7,3,17,1
TQWL,2,SL,17-03-2018,7,3,17,1
TQWL,53,SL,17-03-2018,7,3,17,0
TQWL,10,3A,4/4/2018,4,4,4,1
TQWL,17,SL,4/4/2018,4,4,4,0
TQWL,1,SL,4/4/2018,4,4,4,1
TQWL,4,SL,5/4/2018,5,4,5,0
TQWL,64,SL,4/4/2018,4,4,4,0
TQWL,20,SL,5/4/2018,5,4,5,0
TQWL,29,SL,5/4/2018,5,4,5,0
TQWL,3,SL,6/4/2018,6,4,6,0
TQWL,7,SL,4/4/2018,4,4,4,0
TQWL,26,3A,5/4/2018,5,4,5,0
TQWL,6,SL,6/4/2018,6,4,6,0
TQWL,7,3A,5/4/2018,5,4,5,1
TQWL,4,2A,5/4/2018,5,4,5,0
TQWL,72,SL,6/4/2018,6,4,6,0
TQWL,79,SL,6/4/2018,6,4,6,0
TQWL,122,SL,6/4/2018,6,4,6,0
TQWL,95,SL,5/4/2018,5,4,5,0
TQWL,102,SL,6/4/2018,6,4,6,0
TQWL,7,SL,6/4/2018,6,4,6,1
TQWL,9,SL,6/4/2018,6,4,6,0
TQWL,5,SL,7/4/2018,7,4,7,0
TQWL,6,SL,7/4/2018,7,4,7,0
TQWL,6,SL,8/4/2018,1,4,8,1
TQWL,94,SL,7/4/2018,7,4,7,0
TQWL,5,SL,8/4/2018,1,4,8,0
TQWL,10,3A,7/4/2018,7,4,7,0
TQWL,31,3A,7/4/2018,7,4,7,0
TQWL,84,SL,6/4/2018,6,4,6,0
TQWL,45,SL,6/4/2018,6,4,6,0
TQWL,71,SL,7/4/2018,7,4,7,0
TQWL,6,SL,7/4/2018,7,4,7,0
TQWL,1,2A,7/4/2018,7,4,7,0
TQWL,83,SL,9/4/2018,2,4,9,0
TQWL,8,3A,8/4/2018,1,4,8,1
TQWL,22,3A,8/4/2018,1,4,8,0
TQWL,38,SL,8/4/2018,1,4,8,0
TQWL,20,3A,9/4/2018,2,4,9,0
TQWL,9,3A,9/4/2018,2,4,9,0
TQWL,108,SL,8/4/2018,1,4,8,1
TQWL,82,SL,9/4/2018,2,4,9,1
TQWL,3,3A,9/4/2018,2,4,9,1
TQWL,66,SL,9/4/2018,2,4,9,0
TQWL,58,SL,10/4/2018,3,4,10,0
TQWL,43,SL,10/4/2018,3,4,10,0
TQWL,5,SL,12/4/2018,5,4,12,0
TQWL,8,SL,12/4/2018,5,4,12,0
TQWL,20,3A,12/4/2018,5,4,12,0
TQWL,1,3A,13-04-2018,6,4,13,0
TQWL,6,3A,12/4/2018,5,4,12,0
TQWL,5,SL,12/4/2018,5,4,12,0
TQWL,7,SL,12/4/2018,5,4,12,0
TQWL,46,SL,12/4/2018,5,4,12,0
TQWL,12,SL,12/4/2018,5,4,12,0
TQWL,14,SL,12/4/2018,5,4,12,0
TQWL,21,3A,12/4/2018,5,4,12,0
TQWL,94,SL,13-04-2018,6,4,13,0
TQWL,13,3A,13-04-2018,6,4,13,0
TQWL,11,3A,13-04-2018,6,4,13,0
TQWL,19,3A,13-04-2018,6,4,13,0
TQWL,21,3A,13-04-2018,6,4,13,0
TQWL,97,SL,13-04-2018,6,4,13,0
TQWL,2,3A,13-04-2018,6,4,13,0
TQWL,49,SL,13-04-2018,6,4,13,0
TQWL,102,SL,13-04-2018,6,4,13,0
TQWL,93,SL,13-04-2018,6,4,13,0
TQWL,1,2A,14-04-2018,7,4,14,0
TQWL,83,SL,13-04-2018,6,4,13,0
TQWL,29,SL,13-04-2018,6,4,13,0
TQWL,55,SL,14-04-2018,7,4,14,0
TQWL,80,SL,14-04-2018,7,4,14,0
TQWL,88,SL,14-04-2018,7,4,14,0
TQWL,116,SL,13-04-2018,6,4,13,0
TQWL,87,SL,14-04-2018,7,4,14,0
TQWL,11,2A,13-04-2018,6,4,13,1
TQWL,123,SL,13-04-2018,6,4,13,0
TQWL,90,SL,13-04-2018,6,4,13,0
TQWL,7,SL,14-04-2018,7,4,14,0
TQWL,100,SL,13-04-2018,6,4,13,0
TQWL,3,SL,15-04-2018,1,4,15,0
TQWL,18,SL,14-04-2018,7,4,14,0
TQWL,27,SL,14-04-2018,7,4,14,0
TQWL,70,SL,14-04-2018,7,4,14,0
TQWL,31,3A,15-04-2018,1,4,15,0
TQWL,1,SL,16-04-2018,2,4,16,1
TQWL,32,SL,15-04-2018,1,4,15,0
TQWL,1,SL,16-04-2018,2,4,16,0
TQWL,101,SL,14-04-2018,7,4,14,1
TQWL,2,SL,16-04-2018,2,4,16,0
TQWL,45,SL,15-04-2018,1,4,15,0
TQWL,24,SL,16-04-2018,2,4,16,0
TQWL,28,3A,15-04-2018,1,4,15,0
TQWL,15,SL,16-04-2018,2,4,16,0
TQWL,9,SL,16-04-2018,2,4,16,0
TQWL,102,SL,15-04-2018,1,4,15,0
TQWL,77,SL,16-04-2018,2,4,16,0
TQWL,12,3A,16-04-2018,2,4,16,0
TQWL,36,SL,17-04-2018,3,4,17,0
TQWL,30,SL,17-04-2018,3,4,17,0
TQWL,4,SL,18-04-2018,4,4,18,1
TQWL,28,3A,17-04-2018,3,4,17,0
TQWL,21,3A,17-04-2018,3,4,17,0
TQWL,84,SL,17-04-2018,3,4,17,0
TQWL,9,SL,19-04-2018,5,4,19,0
TQWL,66,SL,18-04-2018,4,4,18,0
TQWL,63,SL,18-04-2018,4,4,18,0
TQWL,34,SL,18-04-2018,4,4,18,0
TQWL,11,3A,18-04-2018,4,4,18,0
TQWL,3,SL,19-04-2018,5,4,19,0
TQWL,20,3A,18-04-2018,4,4,18,0
TQWL,94,SL,18-04-2018,4,4,18,0
TQWL,5,2A,18-04-2018,4,4,18,0
TQWL,2,SL,19-04-2018,5,4,19,0
TQWL,68,SL,18-04-2018,4,4,18,1
TQWL,111,SL,18-04-2018,4,4,18,0
TQWL,78,SL,19-04-2018,5,4,19,0
TQWL,90,SL,19-04-2018,5,4,19,0
TQWL,4,3A,2/6/2018,7,6,2,1
TQWL,5,3A,3/6/2018,1,6,3,0
TQWL,41,SL,1/6/2018,6,6,1,0
TQWL,10,SL,2/6/2018,7,6,2,0
TQWL,2,3A,2/6/2018,7,6,2,1
TQWL,20,3A,3/6/2018,1,6,3,0
TQWL,1,SL,3/6/2018,1,6,3,0
TQWL,8,SL,3/6/2018,1,6,3,1
TQWL,3,2A,3/6/2018,1,6,3,0
TQWL,13,3A,3/6/2018,1,6,3,0
TQWL,38,SL,3/6/2018,1,6,3,0
TQWL,24,SL,4/6/2018,2,6,4,0
TQWL,19,SL,4/6/2018,2,6,4,0
TQWL,8,3A,5/6/2018,3,6,5,0
TQWL,20,SL,5/6/2018,3,6,5,0
TQWL,10,3A,4/6/2018,2,6,4,0
TQWL,46,SL,5/6/2018,3,6,5,1
TQWL,48,SL,5/6/2018,3,6,5,0
TQWL,29,SL,5/6/2018,3,6,5,0
TQWL,23,SL,4/6/2018,2,6,4,0
TQWL,24,3A,5/6/2018,3,6,5,0
TQWL,22,3A,5/6/2018,3,6,5,0
TQWL,18,SL,5/6/2018,3,6,5,0
TQWL,1,3A,7/6/2018,5,6,7,1
TQWL,23,SL,5/6/2018,3,6,5,0
TQWL,54,SL,6/6/2018,4,6,6,0
TQWL,2,SL,7/6/2018,5,6,7,1
TQWL,11,3A,7/6/2018,5,6,7,0
TQWL,4,2A,7/6/2018,5,6,7,0
TQWL,47,SL,7/6/2018,5,6,7,0
TQWL,2,SL,8/6/2018,6,6,8,0
TQWL,21,SL,7/6/2018,5,6,7,0
TQWL,52,SL,7/6/2018,5,6,7,0
TQWL,40,SL,7/6/2018,5,6,7,0
TQWL,61,SL,7/6/2018,5,6,7,0
TQWL,35,SL,8/6/2018,6,6,8,0
TQWL,2,3A,9/6/2018,7,6,9,0
TQWL,2,3A,9/6/2018,7,6,9,0
TQWL,8,SL,8/6/2018,6,6,8,1
TQWL,33,SL,8/6/2018,6,6,8,0
TQWL,7,SL,9/6/2018,7,6,9,0
TQWL,87,SL,9/6/2018,7,6,9,0
TQWL,104,SL,8/6/2018,6,6,8,1
TQWL,1,2A,9/6/2018,7,6,9,0
TQWL,94,SL,9/6/2018,7,6,9,0
TQWL,62,SL,9/6/2018,7,6,9,1
TQWL,116,SL,9/6/2018,7,6,9,0
TQWL,53,SL,9/6/2018,7,6,9,0
TQWL,8,SL,9/6/2018,7,6,9,1
TQWL,9,3A,10/6/2018,1,6,10,0
TQWL,2,2A,10/6/2018,1,6,10,0
TQWL,120,SL,10/6/2018,1,6,10,0
TQWL,86,SL,10/6/2018,1,6,10,0
TQWL,25,3A,9/6/2018,7,6,9,0
TQWL,118,SL,9/6/2018,7,6,9,0
TQWL,6,SL,10/6/2018,1,6,10,0
TQWL,2,3A,10/6/2018,1,6,10,0
TQWL,9,SL,11/6/2018,2,6,11,0
TQWL,41,3A,10/6/2018,1,6,10,0
TQWL,59,SL,11/6/2018,2,6,11,0
TQWL,7,SL,12/6/2018,3,6,12,0
TQWL,86,SL,11/6/2018,2,6,11,1
TQWL,23,3A,11/6/2018,2,6,11,0
TQWL,2,3A,12/6/2018,3,6,12,0
TQWL,8,SL,11/6/2018,2,6,11,0
TQWL,1,2A,11/6/2018,2,6,11,0
TQWL,14,SL,11/6/2018,2,6,11,0
TQWL,6,SL,12/6/2018,3,6,12,0
TQWL,12,SL,12/6/2018,3,6,12,0
TQWL,1,3A,13-06-2018,4,6,13,0
TQWL,3,SL,13-06-2018,4,6,13,1
TQWL,12,SL,13-06-2018,4,6,13,0
TQWL,105,SL,11/6/2018,2,6,11,1
TQWL,45,SL,11/6/2018,2,6,11,1
TQWL,51,3A,12/6/2018,3,6,12,0
TQWL,39,SL,12/6/2018,3,6,12,0
TQWL,45,3A,12/6/2018,3,6,12,0
TQWL,18,SL,13-06-2018,4,6,13,0
TQWL,8,2A,13-06-2018,4,6,13,0
TQWL,65,SL,13-06-2018,4,6,13,0
TQWL,7,SL,14-06-2018,5,6,14,0
TQWL,43,SL,14-06-2018,5,6,14,0
TQWL,8,SL,15-06-2018,6,6,15,0
TQWL,1,SL,15-06-2018,6,6,15,0
TQWL,1,3A,15-06-2018,6,6,15,1
TQWL,9,SL,14-06-2018,5,6,14,0
TQWL,90,SL,14-06-2018,5,6,14,1
TQWL,23,3A,14-06-2018,5,6,14,0
TQWL,1,SL,14-06-2018,5,6,14,0
TQWL,114,SL,14-06-2018,5,6,14,0
TQWL,13,SL,14-06-2018,5,6,14,0
TQWL,1,2A,14-06-2018,5,6,14,0
TQWL,3,2A,15-06-2018,6,6,15,0
TQWL,83,SL,16-06-2018,7,6,16,0
TQWL,54,SL,16-06-2018,7,6,16,0
TQWL,41,SL,5/7/2018,5,7,5,0
TQWL,22,SL,5/7/2018,5,7,5,0
TQWL,16,SL,4/7/2018,4,7,4,0
TQWL,10,SL,6/7/2018,6,7,6,0
TQWL,2,3A,5/7/2018,5,7,5,1
TQWL,67,SL,6/7/2018,6,7,6,0
TQWL,82,SL,6/7/2018,6,7,6,0
TQWL,103,SL,6/7/2018,6,7,6,0
TQWL,1,3A,5/7/2018,5,7,5,1
TQWL,36,SL,6/7/2018,6,7,6,0
TQWL,44,SL,6/7/2018,6,7,6,0
TQWL,42,SL,7/7/2018,7,7,7,1
TQWL,1,3A,7/7/2018,7,7,7,0
TQWL,2,SL,9/7/2018,2,7,9,0
TQWL,29,SL,9/7/2018,2,7,9,0
TQWL,3,3A,11/7/2018,4,7,11,0
TQWL,60,SL,11/7/2018,4,7,11,0
TQWL,21,SL,12/7/2018,5,7,12,0
TQWL,71,SL,13-07-2018,6,7,13,0
TQWL,89,SL,13-07-2018,6,7,13,0
TQWL,77,SL,13-07-2018,6,7,13,0
TQWL,1,SL,14-07-2018,7,7,14,1
TQWL,48,SL,13-07-2018,6,7,13,0
TQWL,17,3A,13-07-2018,6,7,13,0
TQWL,5,SL,13-07-2018,6,7,13,1
TQWL,3,SL,14-07-2018,7,7,14,1
TQWL,1,SL,15-07-2018,1,7,15,0
TQWL,44,SL,13-07-2018,6,7,13,0
TQWL,5,SL,15-07-2018,1,7,15,0
TQWL,47,SL,15-07-2018,1,7,15,0
TQWL,10,3A,15-07-2018,1,7,15,0
TQWL,1,SL,15-07-2018,1,7,15,1
TQWL,38,SL,16-07-2018,2,7,16,0
TQWL,1,SL,17-07-2018,3,7,17,1
TQWL,27,SL,17-07-2018,3,7,17,0
TQWL,1,SL,18-07-2018,4,7,18,1
TQWL,1,3A,19-07-2018,5,7,19,1
TQWL,1,SL,20-07-2018,6,7,20,0
TQWL,25,SL,19-07-2018,5,7,19,0
TQWL,53,SL,20-07-2018,6,7,20,0
TQWL,58,SL,20-07-2018,6,7,20,0
TQWL,52,SL,20-07-2018,6,7,20,0
TQWL,19,SL,20-07-2018,6,7,20,0
